"userid","country","groups","deviceid","device","sellerid","itemid","date","views","clicks","revenue"
3986,"CN","control",18145,"Web",447,2089,2017-05-20,2,1,101.658563932663
5357,"CN","treatment",11401,"Ios",414,1813,2017-05-13,4,0,0
1516,"US","control",12972,"Other",211,2297,2017-05-21,11,2,0
1905,"US","control",18683,"Android",331,2076,2017-05-14,8,0,0
3966,"GB","control",11265,"Web",122,1000,2017-05-14,13,5,0
3531,"US","treatment",10137,"Android",309,2484,2017-05-15,6,1,0
2094,"US","control",7727,"Ios",111,1860,2017-05-14,3,1,0
8806,"GB","treatment",19930,"Ios",354,1748,2017-05-11,7,3,0
4488,"US","treatment",12183,"Ios",399,2664,2017-05-11,8,1,0
5030,"US","treatment",16068,"Other",231,1745,2017-05-12,4,1,0
9165,"US","treatment",12135,"Android",271,2619,2017-05-20,4,1,106.340796166201
6695,"US","treatment",8396,"Other",227,2563,2017-05-15,12,5,0
4788,"US","treatment",10416,"Web",246,1231,2017-05-20,3,2,114.694483069346
9059,"US","control",9450,"Ios",173,1557,2017-05-12,7,3,80.1187733249361
2637,"US","control",7167,"Web",174,2077,2017-05-09,3,1,0
6900,"US","control",13955,"Web",462,2508,2017-05-14,11,2,0
9895,"CA","control",19520,"Web",425,2284,2017-05-17,4,1,0
4219,"US","treatment",8339,"Ios",301,2753,2017-05-21,8,2,0
9605,"CN","control",5731,"Android",194,2192,2017-05-09,2,0,0
9608,"US","treatment",6098,"Other",107,1241,2017-05-10,6,1,0
9621,"US","control",16979,"Other",126,2343,2017-05-17,10,0,0
3437,"US","treatment",16146,"Other",260,2328,2017-05-17,3,1,0
4705,"CA","control",16186,"Android",137,2543,2017-05-10,2,0,0
4512,"US","treatment",11300,"Web",493,1419,2017-05-16,6,1,0
3446,"US","treatment",9118,"Ios",320,2994,2017-05-09,3,1,0
3550,"GB","control",13246,"Android",492,2861,2017-05-15,9,2,221.472236717723
3814,"US","control",9203,"Android",235,1591,2017-05-11,14,3,0
1884,"US","control",16739,"Ios",440,1494,2017-05-12,4,0,0
4837,"CA","control",14533,"Other",177,1995,2017-05-10,4,0,0
4987,"US","control",12344,"Android",350,1576,2017-05-09,6,3,0
2440,"CA","treatment",14341,"Web",437,2332,2017-05-18,5,0,0
9653,"US","control",17161,"Web",389,2414,2017-05-21,9,0,0
9728,"US","treatment",8078,"Android",103,2105,2017-05-18,3,2,0
8425,"US","control",13802,"Other",493,1102,2017-05-14,8,1,0
9550,"US","control",10898,"Other",225,1610,2017-05-16,6,0,0
9850,"US","treatment",7212,"Web",295,2064,2017-05-21,4,1,0
NA,"GB","control",12108,"Web",473,1497,2017-05-10,7,1,0
9796,"US","treatment",7515,"Android",476,1971,2017-05-08,8,2,0
7764,"CN","control",13935,"Android",419,1661,2017-05-14,6,3,0
7009,"CN","control",6684,"Other",290,1480,2017-05-20,6,1,0
5060,"US","control",13288,"Ios",127,1713,2017-05-13,6,0,0
6260,"GB","control",5361,"Android",399,1249,2017-05-12,6,1,0
4296,"US","treatment",19482,"Web",472,2592,2017-05-20,6,1,0
6038,"US","control",19587,"Ios",285,2650,2017-05-16,3,0,0
8918,"US","treatment",10411,"Other",410,1297,2017-05-13,7,2,0
3841,"US","treatment",12749,"Android",393,1973,2017-05-20,6,0,0
8363,"CN","control",14257,"Ios",190,1375,2017-05-11,2,2,0
1968,"CA","control",11272,"Other",236,1045,2017-05-12,3,0,0
4632,"CN","control",8737,"Ios",329,1841,2017-05-20,5,1,0
1690,"CA","treatment",18465,"Ios",170,2997,2017-05-16,9,2,0
4641,"CN","treatment",10293,"Ios",276,2678,2017-05-11,7,2,0
2665,"CA","treatment",8177,"Android",499,1674,2017-05-21,3,2,0
6078,"GB","control",7563,"Android",321,1983,2017-05-19,7,0,0
2716,"CA","treatment",5002,"Other",220,1951,2017-05-14,5,0,0
8442,"GB","treatment",17124,"Android",315,2308,2017-05-14,4,0,0
8554,"CN","treatment",19045,"Web",385,2411,2017-05-14,8,2,0
7410,"CN","treatment",13649,"Android",453,1994,2017-05-09,4,1,0
7844,"US","control",12122,"Android",458,1664,2017-05-19,4,0,0
4748,"GB","treatment",11197,"Android",180,2037,2017-05-12,6,2,0
1673,"GB","treatment",6534,"Other",416,1268,2017-05-14,7,1,0
9524,"US","treatment",19597,"Android",105,1894,2017-05-14,12,3,0
5334,"CN","treatment",12473,"Other",260,1236,2017-05-15,7,0,0
5570,"US","control",7831,"Web",141,1972,2017-05-08,4,2,93.4021416662155
4686,"CN","control",9634,"Ios",382,1801,2017-05-16,2,0,0
7292,"GB","control",5537,"Android",175,2415,2017-05-20,5,3,0
7204,"CA","control",10861,"Android",225,1560,2017-05-21,4,1,0
9423,"US","treatment",17986,"Ios",401,1374,2017-05-19,6,2,0
2030,"US","treatment",14212,"Web",467,2094,2017-05-20,9,2,0
5910,"CN","treatment",11756,"Web",318,1377,2017-05-17,8,1,0
3873,"US","control",7717,"Android",169,2314,2017-05-13,5,0,0
3424,"US","treatment",6486,"Web",119,1862,2017-05-12,7,1,0
7484,"GB","control",9617,"Ios",288,1384,2017-05-17,9,4,108.251461382242
5279,"CA","control",5619,"Web",145,2424,2017-05-10,5,1,0
3315,"CN","control",9550,"Android",100,1991,2017-05-21,10,2,0
4499,"US","treatment",8836,"Other",383,1314,2017-05-10,4,0,0
6282,"GB","treatment",9040,"Other",359,2537,2017-05-16,7,1,0
2397,"GB","treatment",10404,"Other",185,1811,2017-05-13,8,0,0
3235,"GB","control",19685,"Web",320,1495,2017-05-08,3,1,0
2552,"CN","treatment",8496,"Other",205,2852,2017-05-20,12,1,0
7168,"CN","treatment",7998,"Web",255,1478,2017-05-12,7,0,0
6502,"CN","treatment",9474,"Ios",460,2092,2017-05-16,7,1,0
1681,"US","control",8936,"Android",401,1731,2017-05-16,8,2,0
3936,"US","control",7024,"Other",401,1786,2017-05-19,5,1,0
2986,"US","control",9341,"Other",489,2363,2017-05-12,6,1,0
3315,"CN","control",9550,"Android",100,1991,2017-05-16,4,1,0
2908,"US","treatment",13776,"Web",293,2040,2017-05-13,6,1,0
5240,"CN","treatment",5448,"Other",161,1683,2017-05-14,8,1,0
9020,"CA","control",18909,"Web",180,1919,2017-05-11,6,1,0
5683,"CA","control",5292,"Ios",327,1103,2017-05-14,3,1,0
3585,"US","treatment",8424,"Web",276,1471,2017-05-08,3,1,0
5755,"CN","treatment",17380,"Ios",464,1549,2017-05-17,11,2,0
3270,"CA","treatment",7512,"Android",455,2030,2017-05-08,7,1,0
2463,"US","control",16687,"Ios",190,2754,2017-05-10,4,1,113.677192142386
9426,"GB","control",8137,"Android",490,1869,2017-05-10,9,3,102.388702331196
9539,"US","treatment",9444,"Android",285,1604,2017-05-08,7,1,0
9487,"US","control",15756,"Android",432,2453,2017-05-18,9,3,0
4521,"CA","treatment",5918,"Web",255,1350,2017-05-13,9,1,0
1448,"CN","treatment",16450,"Android",340,2231,2017-05-10,1,0,0
8802,"GB","treatment",16506,"Ios",327,2409,2017-05-17,5,1,0
7332,"US","treatment",18176,"Android",171,1344,2017-05-14,11,3,71.9653741599652
3618,"US","treatment",18769,"Web",472,1098,2017-05-09,1,0,0
3492,"US","control",13223,"Ios",263,2943,2017-05-16,11,2,0
5755,"CN","treatment",17380,"Ios",464,1549,2017-05-11,4,0,0
1420,"GB","treatment",5479,"Other",429,1905,2017-05-16,6,0,0
9803,"US","treatment",8907,"Other",143,2982,2017-05-18,11,3,113.539474628983
6312,"US","treatment",7606,"Ios",405,2029,2017-05-20,2,0,0
9738,"CA","treatment",10301,"Web",404,1788,2017-05-17,9,1,0
2652,"CN","treatment",13436,"Ios",294,2297,2017-05-16,4,2,0
5341,"GB","treatment",14359,"Web",426,2952,2017-05-12,5,1,0
3740,"US","control",10739,"Other",329,2207,2017-05-19,2,0,0
2431,"US","treatment",7270,"Web",414,1006,2017-05-20,7,1,0
6332,"US","treatment",17055,"Web",172,1663,2017-05-09,9,1,0
6662,"GB","treatment",9351,"Web",105,1994,2017-05-11,7,2,0
1910,"CA","treatment",14925,"Android",444,2009,2017-05-20,3,1,0
6209,"CA","treatment",9011,"Ios",318,1539,2017-05-11,7,2,107.734783353239
2039,"CA","treatment",14637,"Web",212,1481,2017-05-08,1,0,0
7269,"GB","treatment",13543,"Ios",343,2136,2017-05-16,2,1,0
9590,"CN","control",15396,"Other",395,2630,2017-05-20,3,0,0
9417,"CA","treatment",9758,"Android",225,2027,2017-05-17,7,0,0
8937,"US","control",16851,"Android",496,2371,2017-05-18,8,1,0
6894,"US","treatment",17600,"Android",228,2495,2017-05-12,1,0,0
1804,"GB","control",19416,"Web",483,1980,2017-05-21,5,1,0
7207,"CA","treatment",17765,"Web",293,2132,2017-05-08,5,2,0
1842,"US","treatment",14778,"Ios",142,1166,2017-05-18,6,2,0
2019,"CN","treatment",9749,"Web",168,2348,2017-05-08,4,2,0
4435,"CA","control",9780,"Ios",484,1656,2017-05-11,5,1,0
5164,"GB","control",19055,"Web",136,2900,2017-05-15,7,4,0
7070,"US","control",13014,"Web",429,1626,2017-05-21,5,0,0
5919,"GB","control",18231,"Ios",285,1766,2017-05-19,1,0,0
1832,"CA","control",18826,"Android",418,2378,2017-05-20,4,1,0
8947,"GB","treatment",18103,"Android",241,2295,2017-05-21,4,0,0
3374,"CA","treatment",12708,"Other",448,1866,2017-05-13,5,1,0
2656,"CA","control",16357,"Other",258,2151,2017-05-17,6,1,0
8207,"GB","control",12961,"Web",425,1263,2017-05-21,7,0,0
4446,"US","control",14192,"Ios",322,2134,2017-05-20,3,2,0
2631,"US","treatment",13467,"Ios",487,1498,2017-05-16,5,1,0
8900,"GB","treatment",17625,"Other",446,2350,2017-05-12,8,2,0
2506,"CA","treatment",15225,"Other",244,1422,2017-05-14,6,1,0
6224,"US","control",14788,"Web",196,1761,2017-05-14,9,1,0
8179,"CN","control",7310,"Android",307,1588,2017-05-12,10,3,0
6836,"CN","control",6054,"Ios",135,2185,2017-05-10,2,0,0
8326,"GB","treatment",8807,"Web",141,2211,2017-05-13,9,1,0
5195,"CA","treatment",19964,"Android",488,1605,2017-05-20,4,1,0
3906,"GB","control",11820,"Ios",500,2752,2017-05-10,6,1,0
4967,"US","control",5827,"Android",415,2341,2017-05-18,2,0,0
8534,"US","control",9008,"Android",153,1268,2017-05-11,9,2,0
1613,"CN","control",8931,"Android",144,2021,2017-05-10,5,1,0
2708,"GB","control",17080,"Android",228,1394,2017-05-14,3,1,0
9001,"GB","treatment",5645,"Android",272,1304,2017-05-12,4,0,0
7100,"GB","treatment",17287,"Web",480,1456,2017-05-18,3,0,0
9490,"CN","treatment",9691,"Web",235,2411,2017-05-17,4,2,120.914854782975
8381,"CA","control",7255,"Ios",237,2646,2017-05-13,4,1,0
1389,"US","treatment",8107,"Android",226,1864,2017-05-21,7,2,0
8511,"US","control",5879,"Ios",198,1284,2017-05-15,3,1,0
4583,"CA","treatment",14565,"Android",376,2813,2017-05-18,5,2,0
2109,"US","control",5078,"Ios",343,2120,2017-05-10,4,0,0
8617,"US","control",14834,"Web",221,1500,2017-05-17,7,2,0
2704,"US","control",19341,"Web",281,2679,2017-05-17,8,4,0
2670,"US","control",10707,"Android",142,2969,2017-05-16,4,1,0
4932,"CA","treatment",8143,"Android",478,1882,2017-05-14,6,1,0
2726,"GB","control",18199,"Android",219,1552,2017-05-15,9,3,0
9366,"GB","treatment",11664,"Web",317,1047,2017-05-18,9,0,0
3596,"CN","treatment",11266,"Other",247,1946,2017-05-15,7,1,0
4759,"CA","control",13743,"Android",161,1916,2017-05-21,2,0,0
2870,"CA","control",16730,"Web",491,2208,2017-05-17,3,0,0
6031,"GB","control",17783,"Android",203,1114,2017-05-09,5,1,0
1645,"CN","control",9324,"Android",145,1417,2017-05-18,1,0,0
3111,"CA","treatment",5006,"Android",348,2239,2017-05-17,5,1,0
9191,"CA","treatment",13190,"Web",262,2638,2017-05-12,9,0,0
3609,"US","treatment",8746,"Web",348,1156,2017-05-20,3,1,0
7996,"US","treatment",12244,"Ios",308,2522,2017-05-16,5,0,0
4475,"GB","treatment",7649,"Other",242,1378,2017-05-09,6,1,0
5718,"US","control",13423,"Other",285,1006,2017-05-08,7,1,0
3331,"GB","treatment",11378,"Ios",256,2142,2017-05-16,5,1,0
3347,"US","treatment",13325,"Android",484,1159,2017-05-11,6,0,0
5095,"US","treatment",6368,"Other",231,2958,2017-05-08,2,0,0
9567,"CA","control",13461,"Ios",415,1820,2017-05-16,6,0,0
7113,"CA","treatment",12834,"Ios",124,2290,2017-05-09,2,0,0
9859,"US","control",14052,"Android",492,1657,2017-05-09,5,0,0
4658,"GB","treatment",16938,"Android",249,2270,2017-05-16,2,0,0
8278,"US","treatment",19460,"Web",207,2361,2017-05-12,7,0,0
3392,"US","treatment",10442,"Ios",130,1090,2017-05-14,11,2,0
5484,"US","control",15876,"Ios",158,1696,2017-05-11,5,3,239.542180743517
9878,"GB","treatment",17323,"Web",249,1119,2017-05-09,6,1,0
5146,"US","control",16677,"Other",137,1207,2017-05-13,6,2,0
2588,"CA","control",9312,"Other",154,2159,2017-05-09,4,1,0
2228,"US","treatment",6330,"Web",489,2683,2017-05-08,9,3,0
4898,"CA","control",9741,"Android",314,2237,2017-05-08,7,2,111.300980325265
2285,"US","treatment",10489,"Other",221,1604,2017-05-11,13,3,0
3146,"GB","control",15611,"Other",237,2358,2017-05-19,4,1,0
6135,"GB","control",11252,"Web",295,1294,2017-05-12,5,2,0
1452,"US","control",15137,"Other",477,1875,2017-05-19,12,1,0
3124,"CN","control",8598,"Web",329,1806,2017-05-21,9,3,0
2437,"CA","control",8079,"Ios",136,2469,2017-05-20,5,0,0
6450,"US","control",13981,"Ios",148,1485,2017-05-16,8,2,0
8694,"GB","control",14891,"Web",487,1706,2017-05-20,6,0,0
4080,"CN","treatment",19306,"Android",246,1347,2017-05-13,4,0,0
8076,"CA","control",15616,"Web",369,1571,2017-05-18,15,3,0
1373,"GB","control",16191,"Web",444,2347,2017-05-16,7,1,0
5462,"CN","treatment",12777,"Web",158,2170,2017-05-19,10,3,0
4256,"CA","control",10511,"Ios",339,2463,2017-05-13,3,0,0
9920,"CA","treatment",8220,"Ios",396,1738,2017-05-08,8,2,0
9721,"US","treatment",14823,"Ios",456,1394,2017-05-13,5,1,0
7452,"GB","treatment",12466,"Web",197,2007,2017-05-20,9,1,0
5590,"GB","control",8075,"Android",424,1485,2017-05-16,6,1,0
1043,"CA","treatment",9234,"Other",198,2746,2017-05-14,6,3,0
1622,"CN","control",13265,"Web",460,1629,2017-05-14,11,3,98.5533634281857
9554,"CA","treatment",12785,"Other",211,2419,2017-05-11,9,1,0
1886,"CA","control",15495,"Web",172,2623,2017-05-18,8,3,0
8353,"CN","treatment",15102,"Android",195,2924,2017-05-11,7,1,0
1801,"US","treatment",15628,"Other",248,2172,2017-05-21,5,1,0
3451,"US","control",11619,"Android",150,1616,2017-05-11,10,1,0
5439,"GB","treatment",19232,"Other",421,2576,2017-05-15,11,1,82.2574674672347
3679,"CA","control",16510,"Ios",387,1804,2017-05-18,3,0,0
9442,"US","control",17037,"Other",332,1823,2017-05-12,9,2,0
9649,"GB","treatment",16526,"Other",386,1044,2017-05-20,5,2,0
5037,"US","control",8061,"Ios",112,1319,2017-05-21,5,0,0
6895,"CN","treatment",17950,"Other",357,1089,2017-05-18,3,0,0
5358,"US","control",5580,"Web",282,1649,2017-05-16,5,1,0
5763,"CA","treatment",17849,"Ios",448,1321,2017-05-15,9,3,106.65681730903
9544,"US","control",10295,"Android",250,2087,2017-05-12,3,0,0
1585,"CN","control",11194,"Web",249,2222,2017-05-08,8,2,0
9863,"US","treatment",7410,"Web",216,2791,2017-05-09,4,1,0
2876,"CN","treatment",15546,"Android",238,2417,2017-05-13,3,0,0
4163,"CN","treatment",6685,"Web",251,1969,2017-05-13,4,1,0
3496,"CN","control",9972,"Other",106,2758,2017-05-17,7,2,72.7023440721146
2734,"US","treatment",12054,"Other",362,2717,2017-05-13,4,1,0
3481,"US","control",14794,"Ios",225,1190,2017-05-16,3,2,0
8661,"US","treatment",8048,"Other",241,1455,2017-05-18,4,1,88.6651904569625
8286,"CN","control",10937,"Other",435,1740,2017-05-08,5,3,0
3877,"GB","control",5330,"Android",437,1373,2017-05-13,6,0,0
6666,"CA","control",5054,"Android",189,2679,2017-05-16,5,0,0
4814,"CA","treatment",15528,"Web",101,2669,2017-05-20,11,3,0
8305,"CA","control",5611,"Other",209,1837,2017-05-10,5,2,0
3639,"CA","treatment",12879,"Android",111,1394,2017-05-20,3,0,0
5805,"US","treatment",6175,"Android",432,1874,2017-05-17,7,2,109.65069844919
8750,"US","control",6708,"Web",168,2258,2017-05-21,5,1,91.3779175279414
1561,"CA","treatment",9422,"Web",286,2482,2017-05-18,8,1,0
1333,"CN","treatment",11409,"Other",312,2507,2017-05-13,4,0,0
2510,"US","control",8170,"Ios",460,1864,2017-05-12,6,1,91.8229342598807
9450,"US","control",13984,"Other",321,2761,2017-05-11,5,1,0
7215,"CA","control",12356,"Other",456,1805,2017-05-15,7,1,112.162387459126
8701,"US","control",15652,"Android",348,2604,2017-05-12,5,1,0
1126,"CN","treatment",18990,"Other",235,2736,2017-05-18,2,0,0
3006,"CA","control",13373,"Other",267,2552,2017-05-17,9,1,0
4167,"US","control",14797,"Other",168,1317,2017-05-19,2,1,0
9585,"GB","treatment",15190,"Android",124,2839,2017-05-20,3,1,0
1017,"CA","control",14012,"Other",314,2428,2017-05-16,6,3,0
7513,"US","treatment",19946,"Other",406,1027,2017-05-12,5,1,0
5799,"CN","treatment",18436,"Ios",319,1728,2017-05-20,2,0,0
7775,"US","treatment",13449,"Android",155,1829,2017-05-15,6,1,0
1785,"CA","treatment",13489,"Android",289,2504,2017-05-14,10,4,110.506836219841
9459,"US","control",8741,"Ios",251,2168,2017-05-18,7,1,0
3027,"CN","treatment",19535,"Android",382,1275,2017-05-08,4,1,0
9053,"CA","control",6690,"Other",353,1213,2017-05-13,1,0,0
6784,"CN","treatment",7788,"Other",471,1678,2017-05-17,5,2,0
2315,"US","control",13696,"Other",101,1554,2017-05-14,12,4,0
3369,"US","treatment",19032,"Android",467,2807,2017-05-09,6,0,0
9115,"CN","treatment",17678,"Android",111,1112,2017-05-20,10,2,0
8784,"CA","control",19902,"Other",281,1593,2017-05-08,9,2,0
1005,"US","treatment",8758,"Android",115,2817,2017-05-20,3,1,84.4162665384046
5346,"US","treatment",19036,"Ios",422,1103,2017-05-08,6,2,0
7356,"CA","treatment",14956,"Web",199,2208,2017-05-21,3,1,0
9733,"US","control",7567,"Other",473,2176,2017-05-21,9,3,104.59530638717
8407,"US","treatment",7907,"Other",383,1174,2017-05-12,4,0,0
5702,"US","control",14396,"Ios",374,1182,2017-05-16,8,2,104.812471127976
1239,"CN","control",13921,"Ios",242,1685,2017-05-15,8,1,0
8857,"GB","treatment",5121,"Ios",482,1970,2017-05-10,5,1,91.0199098214019
4600,"GB","control",14234,"Web",195,2530,2017-05-16,5,3,0
3363,"US","control",15358,"Other",289,1242,2017-05-11,5,1,0
8154,"US","treatment",18907,"Web",120,1973,2017-05-21,4,1,0
6657,"GB","treatment",16406,"Android",399,2791,2017-05-15,9,2,128.693248654913
3652,"US","control",17623,"Other",167,1457,2017-05-09,3,1,0
9899,"US","treatment",7501,"Ios",133,2408,2017-05-11,7,0,0
6347,"US","control",5268,"Other",410,2681,2017-05-10,5,1,84.1182213501615
6471,"CN","control",15591,"Web",337,1919,2017-05-13,6,3,0
1367,"CA","treatment",10142,"Other",375,2665,2017-05-17,5,4,129.778003559621
5015,"US","treatment",5675,"Other",274,2600,2017-05-19,9,2,0
7380,"CA","treatment",14351,"Ios",440,1865,2017-05-12,6,1,0
4285,"GB","treatment",17892,"Android",488,1981,2017-05-15,8,2,0
4546,"GB","control",6018,"Other",385,2550,2017-05-13,6,0,0
5303,"US","control",12316,"Other",430,2921,2017-05-14,9,1,0
8010,"CA","control",14099,"Ios",203,1306,2017-05-18,11,2,88.0323606912687
5567,"GB","control",12952,"Android",391,1584,2017-05-08,3,0,0
3270,"CA","treatment",7512,"Android",455,2030,2017-05-18,5,1,0
6570,"US","treatment",11649,"Other",377,1423,2017-05-10,6,1,0
4185,"CN","treatment",19835,"Ios",203,2384,2017-05-10,1,0,0
3843,"US","treatment",7468,"Ios",122,2286,2017-05-09,6,1,0
9897,"CN","treatment",8063,"Ios",301,1334,2017-05-20,8,3,0
9393,"US","treatment",13366,"Web",392,2758,2017-05-13,4,1,0
6196,"US","treatment",15130,"Other",262,1999,2017-05-17,3,0,0
6318,"CA","control",14669,"Web",400,1347,2017-05-12,7,3,85.7032681056647
4706,"CN","treatment",16116,"Web",138,2278,2017-05-10,5,0,0
6585,"GB","treatment",19637,"Web",292,2120,2017-05-10,5,1,0
2110,"US","control",13899,"Ios",401,2085,2017-05-19,4,2,0
3603,"CA","treatment",16830,"Android",479,1710,2017-05-20,3,0,0
5711,"CA","control",13640,"Other",222,2542,2017-05-09,6,4,101.66907454028
1040,"CN","treatment",11363,"Ios",448,2596,2017-05-20,5,0,0
6337,"CN","treatment",11838,"Other",262,2455,2017-05-15,5,1,0
6206,"CN","treatment",7494,"Android",171,2853,2017-05-11,4,2,0
NA,"CA","control",10993,"Android",452,2013,2017-05-09,5,1,0
3840,"GB","treatment",5723,"Web",126,1212,2017-05-12,8,1,0
8117,"CA","control",15558,"Other",132,1165,2017-05-20,6,0,0
3317,"US","treatment",19172,"Android",417,2859,2017-05-11,6,1,0
7757,"CN","control",7943,"Android",324,1767,2017-05-20,4,2,0
6313,"CA","control",16103,"Other",154,1297,2017-05-11,8,1,0
6469,"CA","control",16352,"Other",351,2514,2017-05-15,6,0,0
2430,"CA","treatment",14083,"Web",196,2954,2017-05-19,2,0,0
2911,"GB","control",11076,"Web",398,2970,2017-05-11,9,2,105.795207268033
1409,"US","treatment",13588,"Android",194,1917,2017-05-21,4,0,0
6974,"CA","treatment",7781,"Web",337,1474,2017-05-15,8,1,0
5383,"CA","control",15149,"Android",492,2036,2017-05-19,4,0,0
7135,"CA","treatment",6879,"Other",477,1020,2017-05-10,6,1,0
9880,"US","treatment",14182,"Web",459,2477,2017-05-21,5,2,94.8611066075797
6660,"GB","control",6094,"Android",417,1517,2017-05-12,4,0,0
9336,"US","treatment",6528,"Android",148,1745,2017-05-09,2,0,0
6716,"GB","control",12910,"Web",418,2942,2017-05-19,6,1,0
3005,"GB","treatment",19757,"Android",210,2077,2017-05-12,6,1,0
7929,"US","control",7697,"Web",114,1632,2017-05-20,7,1,0
1622,"CN","control",13265,"Web",460,1629,2017-05-21,4,3,138.461495905032
7542,"CA","control",17728,"Web",420,1460,2017-05-11,7,1,0
8825,"GB","control",18761,"Web",204,2605,2017-05-10,8,2,88.4658614981284
1041,"GB","control",6749,"Ios",460,1663,2017-05-11,6,2,103.394696199278
9874,"GB","treatment",5672,"Ios",369,2223,2017-05-21,4,1,0
6376,"US","control",19788,"Web",360,1911,2017-05-08,3,0,0
4122,"CN","control",9825,"Ios",367,2285,2017-05-14,6,2,0
8814,"GB","control",6719,"Web",346,2369,2017-05-21,5,2,0
6858,"US","treatment",7184,"Other",103,1489,2017-05-08,5,1,0
7907,"US","treatment",12221,"Android",359,1718,2017-05-21,8,1,0
5647,"US","control",14815,"Ios",128,2222,2017-05-17,3,0,0
3454,"GB","treatment",6270,"Android",209,2106,2017-05-20,1,0,0
5470,"US","treatment",16104,"Android",236,1583,2017-05-16,1,1,0
8328,"US","treatment",7252,"Ios",356,1491,2017-05-12,6,2,0
